# Disease ID,Gene ID,edge_weight
C0236733,26289,1
C0236733,26575,1
C0236733,26577,1
C0236733,2668,1
C0236733,2912,1
C0236733,2944,1
C0236733,2950,1
C0236733,2952,1
C0236733,3084,1
C0236733,313,1
C0236733,3351,1
C0236733,3359,1
C0236733,3362,1
C0236733,340267,1
C0236733,344558,1
C0236733,409,1
C0236733,43,1
C0236733,4645,1
C0236733,4842,1
C0236733,4886,1
C0236733,4988,1
C0236733,5104,1
C0236733,5142,1
C0236733,5144,1
C0236733,5146,1
C0236733,5173,1
C0236733,5327,1
C0236733,54535,1
C0236733,5460,1
C0236733,54996,1
C0236733,5592,1
C0236733,5607,1
C0236733,5970,1
C0236733,627,1
C0236733,64478,1
C0236733,64754,1
C0236733,64757,1
C0236733,6531,1
C0236733,6532,1
C0236733,6536,1
C0236733,6622,1
C0236733,7799,1
C0236733,79750,1
C0236733,80036,1
C0236733,8029,1
C0236733,81501,1
C0236733,84196,1
C0236733,9215,1
C0236733,9463,1
C0236733,9771,1
C0236733,9951,1
C0009375,1026,1
C0009375,11156,1
C0009375,1158,1
C0009375,1356,1
C0009375,1410,1
C0009375,143,1
C0009375,1499,1
C0009375,1592,1
C0009375,160728,1
C0009375,1670,1
C0009375,1755,1
C0009375,1786,1
C0009375,1806,1
C0009375,1890,1
C0009375,1956,1
C0009375,2,1
C0009375,2064,1
C0009375,2122,1
C0009375,219,1
C0009375,2203,1
C0009375,23236,1
C0009375,2348,1
C0009375,240,1
C0009375,2520,1
C0009375,2535,1
C0009375,2596,1
C0009375,2641,1
C0009375,27035,1
C0009375,28234,1
C0009375,2949,1
C0009375,2982,1
C0009375,29950,1
C0009375,30011,1
C0009375,3158,1
C0009375,324,1
C0009375,3280,1
C0009375,3306,1
C0009375,3315,1
C0009375,332,1
C0009375,3383,1
C0009375,3399,1
C0009375,3458,1
C0009375,3481,1
C0009375,3484,1
C0009375,3553,1
C0009375,3557,1
C0009375,3604,1
C0009375,3627,1
C0009375,3679,1
C0009375,3725,1
C0009375,3757,1
C0009375,3845,1
C0009375,3952,1
C0009375,4023,1
C0009375,4057,1
C0009375,4129,1
C0009375,4171,1
C0009375,4224,1
C0009375,4288,1
C0009375,430,1
C0009375,4316,1
C0009375,4318,1
C0009375,4321,1
C0009375,4524,1
C0009375,4609,1
C0009375,4790,1
C0009375,4843,1
C0009375,4851,1
C0009375,4953,1
C0009375,5020,1
C0009375,50507,1
C0009375,5071,1
C0009375,5111,1
C0009375,51176,1
C0009375,5121,1
C0009375,5268,1
C0009375,538,1
C0009375,5468,1
C0009375,54739,1
C0009375,553158,1
C0009375,5608,1
C0009375,57381,1
C0009375,5743,1
C0009375,57447,1
C0009375,578,1
C0009375,581,1
C0009375,59,1
C0009375,595,1
C0009375,596,1
C0009375,5970,1
C0009375,5981,1
C0009375,6275,1
C0009375,6280,1
C0009375,6364,1
C0009375,6513,1
C0009375,6566,1
C0009375,6573,1
C0009375,6580,1
C0009375,6648,1
C0009375,6678,1
C0009375,6714,1
C0009375,6774,1
C0009375,6817,1
C0009375,6876,1
C0009375,6934,1
C0009375,6941,1
C0009375,7048,1
C0009375,7124,1
C0009375,7157,1
C0009375,7170,1
C0009375,72,1
C0009375,7298,1
C0009375,7372,1
C0009375,7422,1
C0009375,7490,1
C0009375,781,1
C0009375,80196,1
C0009375,8313,1
C0009375,8434,1
C0009375,8549,1
C0009375,8678,1
C0009375,873,1
C0009375,8743,1
C0009375,8797,1
C0009375,8842,1
C0009375,894,1
C0009375,9235,1
C0006111,10319,1
C0006111,10617,1
C0006111,11277,1
C0006111,1356,1
C0006111,1548,1
C0006111,213,1
C0006111,3456,1
C0006111,3458,1
C0006111,351,1
C0006111,4143,1
C0006111,4353,1
C0006111,4968,1
C0006111,6341,1
C0006111,6505,1
C0006111,7054,1
C0006111,7248,1
C0006111,7249,1
C0006111,7298,1
C0006111,80169,1
C0006111,8635,1
C0006111,8851,1
C0006111,9152,1
C0242339,1071,1
C0242339,196,1
C0242339,3240,1
C0242339,338,1
C0242339,3949,1
C0242339,3953,1
C0242339,4023,1
C0242339,51129,1
C0242339,5360,1
C0242339,540,1
C0242339,5465,1
C0242339,5468,1
C0242339,55219,1
C0242339,64240,1
C0242339,79661,1
C0242339,8701,1
C0242339,8876,1
C0005138,1636,1
C0005138,2730,1
C0005138,3115,1
C0005138,3116,1
C0005138,3123,1
C0005138,3559,1
C0005138,3569,1
C0005138,56244,1
C0005138,7040,1
C0005138,7124,1
C0005138,940,1
C0020437,1594,1
C0020437,3569,1
C0020437,4982,1
C0020437,5741,1
C0020437,5744,1
C0020437,6569,1
C0020437,7124,1
C0020437,796,1
C0020437,799,1
C0020437,846,1
C0020437,8600,1
C0020437,9365,1
C0036202,100196919,1
C0036202,102723878,1
C0036202,283234,1
C0036202,311,1
C0036202,3115,1
C0036202,3123,1
C0036202,3606,1
C0036202,56244,1
C0036202,64127,1
C0036202,6556,1
C0036202,6648,1
C0036202,7040,1
C0023903,10,1
C0023903,10188,1
C0023903,1027,1
C0023903,1029,1
C0023903,10397,1
C0023903,10468,1
C0023903,10897,1
C0023903,1124,1
C0023903,1149,1
C0023903,116966,1
C0023903,117159,1
C0023903,121256,1
C0023903,121551,1
C0023903,1233,1
C0023903,128439,1
C0023903,130814,1
C0023903,1375,1
C0023903,1381,1
C0023903,1432,1
C0023903,1437,1
C0023903,1440,1
C0023903,1499,1
C0023903,153129,1
C0023903,1571,1
C0023903,158038,1
C0023903,164395,1
C0023903,166336,1
C0023903,168002,1
C0023903,170691,1
C0023903,192286,1
C0023903,1948,1
C0023903,196,1
C0023903,201163,1
C0023903,2099,1
C0023903,2272,1
C0023903,22996,1
C0023903,23302,1
C0023903,23386,1
C0023903,23404,1
C0023903,23593,1
C0023903,25,1
C0023903,2705,1
C0023903,27232,1
C0023903,283927,1
C0023903,2878,1
C0023903,2944,1
C0023903,30061,1
C0023903,302,1
C0023903,3054,1
C0023903,307,1
C0023903,3082,1
C0023903,310,1
C0023903,3162,1
C0023903,325,1
C0023903,3265,1
C0023903,339896,1
C0023903,342945,1
C0023903,3439,1
C0023903,3481,1
C0023903,3558,1
C0023903,3592,1
C0023903,3593,1
C0023903,3697,1
C0023903,3725,1
C0023903,374955,1
C0023903,3845,1
C0023903,3856,1
C0023903,3875,1
C0023903,4057,1
C0023903,407021,1
C0023903,4609,1
C0023903,4645,1
C0023903,467,1
C0023903,4780,1
C0023903,4891,1
C0023903,5054,1
C0023903,51201,1
C0023903,51491,1
C0023903,5357,1
C0023903,540,1
C0023903,5465,1
C0023903,5468,1
C0023903,5581,1
C0023903,5685,1
C0023903,57628,1
C0023903,5800,1
C0023903,5894,1
C0023903,6319,1
C0023903,64084,1
C0023903,641371,1
C0023903,6496,1
C0023903,6725,1
C0023903,673,1
C0023903,6774,1
C0023903,6925,1
C0023903,7039,1
C0023903,7124,1
C0023903,7157,1
C0023903,7204,1
C0023903,7358,1
C0023903,79039,1
C0023903,79879,1
C0023903,8100,1
C0023903,81572,1
C0023903,83597,1
C0023903,84263,1
C0023903,8743,1
C0023903,8916,1
C0023903,9215,1
C0023903,9317,1
C0023903,9970,1
C0023903,9971,1
C0027055,100126313,1
C0027055,100126318,1
C0027055,100506742,1
C0027055,153,1
C0027055,1536,1
C0027055,183,1
C0027055,1906,1
C0027055,213,1
C0027055,23411,1
C0027055,2697,1
C0027055,3091,1
C0027055,331,1
C0027055,3383,1
C0027055,3827,1
C0027055,406891,1
C0027055,406902,1
C0027055,406903,1
C0027055,406913,1
C0027055,406924,1
C0027055,406928,1
C0027055,406934,1
C0027055,406948,1
C0027055,406957,1
C0027055,406959,1
C0027055,406962,1
C0027055,406964,1
C0027055,406968,1
C0027055,406974,1
C0027055,406989,1
C0027055,406991,1
C0027055,407011,1
C0027055,407018,1
C0027055,407019,1
C0027055,407020,1
C0027055,407022,1
C0027055,407042,1
C0027055,442902,1
C0027055,442903,1
C0027055,442904,1
C0027055,442905,1
C0027055,442911,1
C0027055,442914,1
C0027055,442920,1
C0027055,4843,1
C0027055,4846,1
C0027055,488,1
C0027055,494323,1
C0027055,494324,1
C0027055,5350,1
C0027055,5465,1
C0027055,554210,1
C0027055,5601,1
C0027055,56616,1
C0027055,5728,1
C0027055,574030,1
C0027055,574032,1
C0027055,574034,1
C0027055,574411,1
C0027055,574412,1
C0027055,574435,1
C0027055,574450,1
C0027055,574506,1
C0027055,581,1
C0027055,6347,1
C0027055,6403,1
C0027055,6546,1
C0027055,664617,1
C0027055,6652,1
C0027055,693121,1
C0027055,693124,1
C0027055,693167,1
C0027055,693183,1
C0027055,7037,1
C0027055,7422,1
C0027055,768212,1
C0027055,834,1
C0027055,836,1
C0027055,840,1
C0027055,841,1
C0027055,842,1
C0027055,847,1
C0027055,9370,1
C0920269,100422821,1
C0920269,29072,1
C0920269,2956,1
C0920269,3066,1
C0920269,406947,1
C0920269,406991,1
C0920269,4437,1
C0920269,4524,1
C0920269,57510,1
C0920269,581,1
C0920269,673,1
C0920269,6895,1
C0920269,7048,1
C0920269,8289,1
C0920269,92,1
C0339535,2779,1
C0339535,2916,1
C0339535,345193,1
C0339535,4308,1
C0339535,440435,1
C0339535,5158,1
C0339535,57010,1
C0339535,6010,1
C0339535,6011,1
C0339535,60506,1
C0339535,6295,1
C0339535,778,1
C0339535,9187,1
C0339535,93589,1
C0038325,10320,1
C0038325,10659,1
C0038325,10987,1
C0038325,142,1
C0038325,1440,1
C0038325,1499,1
C0038325,2033,1
C0038325,213,1
C0038325,26270,1
C0038325,3105,1
C0038325,3106,1
C0038325,3107,1
C0038325,3440,1
C0038325,3458,1
C0038325,4282,1
C0038325,4734,1
C0038325,4843,1
C0038325,4924,1
C0038325,5371,1
C0038325,5705,1
C0038325,5733,1
C0038325,5740,1
C0038325,5925,1
C0038325,7415,1
C0038325,79139,1
C0038325,8451,1
C0038325,8454,1
C0038325,857,1
C0038325,9844,1
C0038325,9978,1
C0023452,102723724,1
C0023452,10320,1
C0023452,1053,1
C0023452,1644,1
C0023452,28232,1
C0023452,5795,1
C0023452,5836,1
C0023452,59350,1
C0023452,643246,1
C0023452,7773,1
C0023452,84159,1
C0023452,8626,1
C1272641,100130460,1
C1272641,100506532,1
C1272641,100506697,1
C1272641,100528007,1
C1272641,100529257,1
C1272641,1012,1
C1272641,10129,1
C1272641,101927697,1
C1272641,105,1
C1272641,114792,1
C1272641,125150,1
C1272641,128611,1
C1272641,143872,1
C1272641,144100,1
C1272641,1445,1
C1272641,152330,1
C1272641,1586,1
C1272641,1612,1
C1272641,200810,1
C1272641,2122,1
C1272641,219621,1
C1272641,221692,1
C1272641,2242,1
C1272641,2272,1
C1272641,22834,1
C1272641,22978,1
C1272641,23026,1
C1272641,254102,1
C1272641,27347,1
C1272641,283450,1
C1272641,2887,1
C1272641,2982,1
C1272641,3010,1
C1272641,3778,1
C1272641,4036,1
C1272641,4134,1
C1272641,4524,1
C1272641,4856,1
C1272641,4883,1
C1272641,490,1
C1272641,4978,1
C1272641,51196,1
C1272641,53353,1
C1272641,54897,1
C1272641,54986,1
C1272641,55333,1
C1272641,55553,1
C1272641,5593,1
C1272641,57412,1
C1272641,57480,1
C1272641,57568,1
C1272641,6196,1
C1272641,6311,1
C1272641,64116,1
C1272641,64359,1
C1272641,783,1
C1272641,80777,1
C1272641,829,1
C1272641,83696,1
C1272641,93589,1
C1272641,93986,1
C1272641,9570,1
C0023186,10280,1
C0023186,10367,1
C0023186,2890,1
C0023186,3162,1
C0023186,3350,1
C0023186,3363,1
C0023186,347,1
C0023186,351,1
C0023186,3553,1
C0023186,3557,1
C0023186,4137,1
C0023186,4204,1
C0023186,43,1
C0023186,4763,1
C0023186,5071,1
C0023186,5153,1
C0023186,5368,1
C0023186,5447,1
C0023186,5663,1
C0023186,57030,1
C0023186,57084,1
C0023186,596,1
C0023186,6855,1
C0023186,7054,1
C0023186,7200,1
C0023186,7422,1
C0023186,84282,1
C0265221,10329,1
C0265221,10585,1
C0265221,11041,1
C0265221,1282,1
C0265221,148789,1
C0265221,1605,1
C0265221,2218,1
C0265221,29954,1
C0265221,55624,1
C0265221,729920,1
C0265221,79147,1
C0265221,84197,1
C0265221,84892,1
C0265221,9215,1
C0024796,2200,1
C0024796,3915,1
C0024796,4053,1
C0024796,4313,1
C0024796,4318,1
C0024796,4843,1
C0024796,6647,1
C0024796,6648,1
C0024796,7048,1
C0024796,847,1
C0009363,10058,1
C0009363,10413,1
C0009363,3912,1
C0009363,392255,1
C0009363,501,1
C0009363,5080,1
C0009363,60,1
C0009363,6297,1
C0009363,6469,1
C0009363,71,1
C0009363,9158,1
C0009363,9573,1
C0024121,100,1
C0024121,100271687,1
C0024121,100271693,1
C0024121,10063,1
C0024121,1012,1
C0024121,10253,1
C0024121,1026,1
C0024121,10266,1
C0024121,1027,1
C0024121,1028,1
C0024121,1029,1
C0024121,1066,1
C0024121,10919,1
C0024121,11009,1
C0024121,11186,1
C0024121,11200,1
C0024121,1136,1
C0024121,1138,1
C0024121,1139,1
C0024121,1143,1
C0024121,116285,1
C0024121,1291,1
C0024121,1326,1
C0024121,1401,1
C0024121,1432,1
C0024121,1490,1
C0024121,1499,1
C0024121,153090,1
C0024121,1544,1
C0024121,1545,1
C0024121,1548,1
C0024121,1571,1
C0024121,1591,1
C0024121,1612,1
C0024121,1636,1
C0024121,1776,1
C0024121,1788,1
C0024121,1796,1
C0024121,1806,1
C0024121,182,1
C0024121,1938,1
C0024121,1956,1
C0024121,2,1
C0024121,2018,1
C0024121,2052,1
C0024121,2064,1
C0024121,2065,1
C0024121,207,1
C0024121,2074,1
C0024121,2099,1
C0024121,2202,1
C0024121,2254,1
C0024121,2260,1
C0024121,2263,1
C0024121,2272,1
C0024121,2305,1
C0024121,23462,1
C0024121,2353,1
C0024121,2520,1
C0024121,253650,1
C0024121,2627,1
C0024121,2638,1
C0024121,2697,1
C0024121,2705,1
C0024121,28234,1
C0024121,2876,1
C0024121,2878,1
C0024121,2886,1
C0024121,29108,1
C0024121,2944,1
C0024121,2950,1
C0024121,2952,1
C0024121,3162,1
C0024121,324,1
C0024121,3265,1
C0024121,3280,1
C0024121,332,1
C0024121,335,1
C0024121,3399,1
C0024121,345,1
C0024121,3458,1
C0024121,3476,1
C0024121,348,1
C0024121,355,1
C0024121,3553,1
C0024121,3558,1
C0024121,3569,1
C0024121,3586,1
C0024121,3659,1
C0024121,3725,1
C0024121,3726,1
C0024121,3845,1
C0024121,407035,1
C0024121,407041,1
C0024121,4170,1
C0024121,4233,1
C0024121,4312,1
C0024121,4319,1
C0024121,4353,1
C0024121,4354,1
C0024121,450093,1
C0024121,4524,1
C0024121,4609,1
C0024121,475,1
C0024121,4800,1
C0024121,4843,1
C0024121,4853,1
C0024121,4854,1
C0024121,4878,1
C0024121,4968,1
C0024121,5002,1
C0024121,5071,1
C0024121,5111,1
C0024121,5265,1
C0024121,5290,1
C0024121,541471,1
C0024121,5444,1
C0024121,5519,1
C0024121,55259,1
C0024121,55840,1
C0024121,5594,1
C0024121,5595,1
C0024121,5609,1
C0024121,563,1
C0024121,5728,1
C0024121,5740,1
C0024121,5743,1
C0024121,5757,1
C0024121,5894,1
C0024121,5915,1
C0024121,595,1
C0024121,598,1
C0024121,60,1
C0024121,6091,1
C0024121,634,1
C0024121,6362,1
C0024121,6414,1
C0024121,6439,1
C0024121,6441,1
C0024121,6599,1
C0024121,6657,1
C0024121,6696,1
C0024121,673,1
C0024121,675,1
C0024121,6776,1
C0024121,6794,1
C0024121,7011,1
C0024121,7015,1
C0024121,7037,1
C0024121,7040,1
C0024121,7048,1
C0024121,7099,1
C0024121,7124,1
C0024121,7157,1
C0024121,7253,1
C0024121,7276,1
C0024121,7298,1
C0024121,7306,1
C0024121,7367,1
C0024121,7428,1
C0024121,7474,1
C0024121,7490,1
C0024121,7508,1
C0024121,780,1
C0024121,79930,1
C0024121,81037,1
C0024121,841,1
C0024121,84864,1
C0024121,8517,1
C0024121,8626,1
C0024121,864,1
C0024121,8678,1
C0024121,8991,1
C0024121,900,1
C0024121,9046,1
C0024121,9547,1
C0024121,9588,1
C0024121,9940,1
C0270853,100126594,1
C0270853,114327,1
C0270853,1181,1
C0270853,2554,1
C0270853,2563,1
C0270853,3786,1
C0270853,449018,1
C0270853,50715,1
C0270853,785,1
C0270853,8629,1
C0006142,100048912,1
C0006142,100381270,1
C0006142,100507118,1
C0006142,101927835,1
C0006142,101928292,1
C0006142,102724536,1
C0006142,10717,1
C0006142,11086,1
C0006142,11200,1
C0006142,124359,1
C0006142,126549,1
C0006142,1277,1
C0006142,129080,1
C0006142,1496,1
C0006142,152110,1
C0006142,1879,1
C0006142,2066,1
C0006142,207,1
C0006142,2263,1
C0006142,22891,1
C0006142,22913,1
C0006142,252983,1
C0006142,27324,1
C0006142,29086,1
C0006142,3708,1
C0006142,3783,1
C0006142,400406,1
C0006142,4046,1
C0006142,4194,1
C0006142,4214,1
C0006142,440193,1
C0006142,4683,1
C0006142,5083,1
C0006142,5144,1
C0006142,5195,1
C0006142,5283,1
C0006142,5290,1
C0006142,54790,1
C0006142,5567,1
C0006142,57178,1
C0006142,57591,1
C0006142,5888,1
C0006142,5890,1
C0006142,59352,1
C0006142,63876,1
C0006142,643714,1
C0006142,647121,1
C0006142,6478,1
C0006142,64858,1
C0006142,672,1
C0006142,675,1
C0006142,6934,1
C0006142,7015,1
C0006142,7048,1
C0006142,7140,1
C0006142,729582,1
C0006142,79068,1
C0006142,7984,1
C0006142,79931,1
C0006142,80129,1
C0006142,8028,1
C0006142,8178,1
C0006142,81847,1
C0006142,83539,1
C0006142,83990,1
C0006142,84142,1
C0006142,9055,1
C0006142,91433,1
C0006142,91768,1
C0006142,9497,1
C0006142,9877,1
C1458155,10,1
C1458155,10010,1
C1458155,1003,1
C1458155,100506658,1
C1458155,102,1
C1458155,10236,1
C1458155,1027,1
C1458155,1029,1
C1458155,10297,1
C1458155,10318,1
C1458155,10381,1
C1458155,10397,1
C1458155,10457,1
C1458155,10468,1
C1458155,10481,1
C1458155,10499,1
C1458155,10542,1
C1458155,10551,1
C1458155,10599,1
C1458155,1063,1
C1458155,10660,1
C1458155,1072,1
C1458155,10855,1
C1458155,11009,1
C1458155,11065,1
C1458155,11067,1
C1458155,1111,1
C1458155,11200,1
C1458155,1192,1
C1458155,1269,1
C1458155,1294,1
C1458155,1312,1
C1458155,131965,1
C1458155,133522,1
C1458155,135228,1
C1458155,1364,1
C1458155,1374,1
C1458155,138046,1
C1458155,142,1
C1458155,1435,1
C1458155,1436,1
C1458155,1437,1
C1458155,1440,1
C1458155,1474,1
C1458155,1499,1
C1458155,151647,1
C1458155,152273,1
C1458155,1543,1
C1458155,1545,1
C1458155,1565,1
C1458155,1576,1
C1458155,1586,1
C1458155,1588,1
C1458155,161424,1
C1458155,1649,1
C1458155,167465,1
C1458155,1719,1
C1458155,1728,1
C1458155,174,1
C1458155,1786,1
C1458155,1788,1
C1458155,1789,1
C1458155,1806,1
C1458155,182,1
C1458155,1825,1
C1458155,1869,1
C1458155,1902,1
C1458155,1910,1
C1458155,1933,1
C1458155,1938,1
C1458155,1942,1
C1458155,1950,1
C1458155,1956,1
C1458155,196,1
C1458155,196403,1
C1458155,200315,1
C1458155,2004,1
C1458155,2023,1
C1458155,2033,1
C1458155,2050,1
C1458155,2057,1
C1458155,2063,1
C1458155,2064,1
C1458155,2065,1
C1458155,207,1
C1458155,208,1
C1458155,2091,1
C1458155,2099,1
C1458155,2100,1
C1458155,2101,1
C1458155,2114,1
C1458155,2118,1
C1458155,2122,1
C1458155,2146,1
C1458155,2152,1
C1458155,2173,1
C1458155,2194,1
C1458155,2202,1
C1458155,221687,1
C1458155,2248,1
C1458155,2249,1
C1458155,2255,1
C1458155,226,1
C1458155,2260,1
C1458155,2263,1
C1458155,2274,1
C1458155,22891,1
C1458155,22943,1
C1458155,22948,1
C1458155,2305,1
C1458155,23136,1
C1458155,2316,1
C1458155,2321,1
C1458155,23339,1
C1458155,23345,1
C1458155,2335,1
C1458155,23406,1
C1458155,23411,1
C1458155,23462,1
C1458155,23493,1
C1458155,2353,1
C1458155,23705,1
C1458155,25,1
C1458155,25800,1
C1458155,26040,1
C1458155,26150,1
C1458155,26227,1
C1458155,26508,1
C1458155,2662,1
C1458155,26986,1
C1458155,27098,1
C1458155,27246,1
C1458155,27324,1
C1458155,2771,1
C1458155,2821,1
C1458155,28514,1
C1458155,2852,1
C1458155,2876,1
C1458155,2877,1
C1458155,2879,1
C1458155,2886,1
C1458155,28957,1
C1458155,28998,1
C1458155,29072,1
C1458155,2920,1
C1458155,2921,1
C1458155,2950,1
C1458155,2977,1
C1458155,3002,1
C1458155,3006,1
C1458155,3014,1
C1458155,3032,1
C1458155,3084,1
C1458155,3087,1
C1458155,3090,1
C1458155,3091,1
C1458155,3161,1
C1458155,3162,1
C1458155,3169,1
C1458155,318,1
C1458155,3190,1
C1458155,3191,1
C1458155,3237,1
C1458155,3240,1
C1458155,3265,1
C1458155,3273,1
C1458155,3280,1
C1458155,3304,1
C1458155,332,1
C1458155,3320,1
C1458155,3456,1
C1458155,3458,1
C1458155,3476,1
C1458155,3479,1
C1458155,3480,1
C1458155,3488,1
C1458155,3490,1
C1458155,353,1
C1458155,3553,1
C1458155,3569,1
C1458155,3576,1
C1458155,3620,1
C1458155,367,1
C1458155,369,1
C1458155,3692,1
C1458155,3714,1
C1458155,3725,1
C1458155,374,1
C1458155,3756,1
C1458155,3791,1
C1458155,3815,1
C1458155,3845,1
C1458155,3856,1
C1458155,3875,1
C1458155,3925,1
C1458155,3945,1
C1458155,3952,1
C1458155,3953,1
C1458155,396,1
C1458155,3996,1
C1458155,400500,1
C1458155,4017,1
C1458155,4046,1
C1458155,406894,1
C1458155,406902,1
C1458155,406903,1
C1458155,406913,1
C1458155,406914,1
C1458155,406921,1
C1458155,406933,1
C1458155,406937,1
C1458155,406938,1
C1458155,406984,1
C1458155,406985,1
C1458155,406988,1
C1458155,406989,1
C1458155,406996,1
C1458155,407006,1
C1458155,407007,1
C1458155,407013,1
C1458155,407021,1
C1458155,4118,1
C1458155,4193,1
C1458155,4194,1
C1458155,4211,1
C1458155,4214,1
C1458155,4240,1
C1458155,4282,1
C1458155,4283,1
C1458155,4288,1
C1458155,43,1
C1458155,4311,1
C1458155,4312,1
C1458155,4313,1
C1458155,4314,1
C1458155,4318,1
C1458155,4323,1
C1458155,4363,1
C1458155,442909,1
C1458155,442910,1
C1458155,4504,1
C1458155,4524,1
C1458155,4548,1
C1458155,472,1
C1458155,4722,1
C1458155,4792,1
C1458155,4829,1
C1458155,4835,1
C1458155,4843,1
C1458155,4846,1
C1458155,4851,1
C1458155,4853,1
C1458155,4854,1
C1458155,4855,1
C1458155,4897,1
C1458155,4904,1
C1458155,5002,1
C1458155,5047,1
C1458155,5055,1
C1458155,5058,1
C1458155,50618,1
C1458155,50943,1
C1458155,51081,1
C1458155,51129,1
C1458155,5138,1
C1458155,51466,1
C1458155,5154,1
C1458155,51649,1
C1458155,5174,1
C1458155,51741,1
C1458155,5241,1
C1458155,5243,1
C1458155,5245,1
C1458155,5268,1
C1458155,5290,1
C1458155,5292,1
C1458155,5300,1
C1458155,5321,1
C1458155,540,1
C1458155,54567,1
C1458155,55294,1
C1458155,554210,1
C1458155,55809,1
C1458155,5609,1
C1458155,56100,1
C1458155,5655,1
C1458155,56942,1
C1458155,56945,1
C1458155,56946,1
C1458155,5728,1
C1458155,573,1
C1458155,5742,1
C1458155,5743,1
C1458155,5744,1
C1458155,574442,1
C1458155,57561,1
C1458155,5789,1
C1458155,580,1
C1458155,581,1
C1458155,5888,1
C1458155,5889,1
C1458155,5890,1
C1458155,5894,1
C1458155,590,1
C1458155,5914,1
C1458155,5915,1
C1458155,5925,1
C1458155,5935,1
C1458155,59352,1
C1458155,595,1
C1458155,596,1
C1458155,5965,1
C1458155,597,1
C1458155,5970,1
C1458155,5997,1
C1458155,6147,1
C1458155,6160,1
C1458155,6191,1
C1458155,6194,1
C1458155,6199,1
C1458155,6201,1
C1458155,6202,1
C1458155,6236,1
C1458155,6257,1
C1458155,6364,1
C1458155,6387,1
C1458155,63943,1
C1458155,6422,1
C1458155,6423,1
C1458155,6425,1
C1458155,6470,1
C1458155,6492,1
C1458155,650,1
C1458155,65005,1
C1458155,6513,1
C1458155,6514,1
C1458155,6518,1
C1458155,652,1
C1458155,6528,1
C1458155,659,1
C1458155,6591,1
C1458155,6615,1
C1458155,6623,1
C1458155,6648,1
C1458155,6696,1
C1458155,6714,1
C1458155,672,1
C1458155,675,1
C1458155,6774,1
C1458155,6776,1
C1458155,6790,1
C1458155,6926,1
C1458155,6935,1
C1458155,7015,1
C1458155,7020,1
C1458155,7025,1
C1458155,7037,1
C1458155,7052,1
C1458155,7057,1
C1458155,708,1
C1458155,7087,1
C1458155,7090,1
C1458155,7124,1
C1458155,7153,1
C1458155,7157,1
C1458155,7298,1
C1458155,7372,1
C1458155,7421,1
C1458155,7423,1
C1458155,7424,1
C1458155,7431,1
C1458155,7468,1
C1458155,7480,1
C1458155,7490,1
C1458155,7516,1
C1458155,7517,1
C1458155,7818,1
C1458155,79068,1
C1458155,79728,1
C1458155,7980,1
C1458155,80306,1
C1458155,8065,1
C1458155,80774,1
C1458155,8085,1
C1458155,81031,1
C1458155,8202,1
C1458155,8204,1
C1458155,8347,1
C1458155,83990,1
C1458155,840,1
C1458155,841,1
C1458155,8412,1
C1458155,8438,1
C1458155,847,1
C1458155,84866,1
C1458155,84870,1
C1458155,8493,1
C1458155,85236,1
C1458155,857,1
C1458155,8614,1
C1458155,8648,1
C1458155,8743,1
C1458155,8863,1
C1458155,8871,1
C1458155,8894,1
C1458155,898,1
C1458155,90,1
C1458155,9048,1
C1458155,9055,1
C1458155,9076,1
C1458155,9154,1
C1458155,9156,1
C1458155,9185,1
C1458155,92140,1
C1458155,92483,1
C1458155,9429,1
C1458155,9473,1
C1458155,9510,1
C1458155,958,1
C1458155,9582,1
C1458155,9590,1
C1458155,9611,1
C1458155,9623,1
C1458155,9668,1
C1458155,972,1
C1458155,9754,1
C1458155,978,1
C1458155,9801,1
C1458155,9821,1
C1458155,9839,1
C1458155,9877,1
C1458155,9968,1
C1458155,999,1
C0270850,100188861,1
C0270850,1181,1
C0270850,1957,1
C0270850,2563,1
C0270850,353124,1
C0270850,4200,1
C0270850,432400,1
C0270850,4988,1
C0270850,780913,1
C0270850,785,1
C0270850,846,1
C0027796,2674,1
C0027796,2915,1
C0027796,4914,1
C0027796,4988,1
C0027796,51083,1
C0027796,6335,1
C0027796,6336,1
C0027796,6863,1
C0027796,7124,1
C0027796,781,1
C0027796,7852,1
C0027794,10,1
C0027794,10653,1
C0027794,1437,1
C0027794,1544,1
C0027794,2348,1
C0027794,2350,1
C0027794,2737,1
C0027794,27443,1
C0027794,3458,1
C0027794,3630,1
C0027794,4522,1
C0027794,4524,1
C0027794,4886,1
C0027794,5077,1
C0027794,51738,1
C0027794,5652,1
C0027794,5697,1
C0027794,57216,1
C0027794,57822,1
C0027794,6240,1
C0027794,6347,1
C0027794,635,1
C0027794,6497,1
C0027794,6862,1
C0027794,7546,1
C0027794,81839,1
C0027794,85416,1
C0162820,10135,1
C0162820,10203,1
C0162820,10261,1
C0162820,10437,1
C0162820,10549,1
C0162820,1075,1
C0162820,10875,1
C0162820,10981,1
C0162820,1154,1
C0162820,133418,1
C0162820,1390,1
C0162820,1543,1
C0162820,156,1
C0162820,2114,1
C0162820,2162,1
C0162820,2215,1
C0162820,22822,1
C0162820,23460,1
C0162820,2533,1
C0162820,25797,1
C0162820,26034,1
C0162820,2920,1
C0162820,3290,1
C0162820,3458,1
C0162820,3552,1
C0162820,3558,1
C0162820,3559,1
